Gene	AveExpr	logFC	P.value	q.value
REV1	7.58157099151304	-0.0708958700992284	2.12641961286369e-05	0.000659493558277138
STMN3	10.4912825135448	-0.0958288527088697	2.14109172438484e-05	0.000659577721319693
ME3	5.16556995234292	0.0802380897055462	2.14116636126802e-05	0.000659577721319693
LEF1	10.1672547675604	-0.134400571709213	2.14656659826708e-05	0.000659577721319693
PASK	7.93352439235436	-0.121936090396539	2.15333707935943e-05	0.00065962222293394
AXIN2	7.20505620431929	-0.132806505080486	2.18380925900319e-05	0.000666904616735096
TASP1	4.9081708048688	-0.0710998331243864	2.23001391991225e-05	0.000671589216592087
ZNF274	6.37199296993281	-0.0839521702949845	2.23258325099363e-05	0.000671589216592087
COTL1	10.2168835379647	0.0763630847628834	2.23544722868588e-05	0.000671589216592087
KIAA1128	7.49456834160168	-0.125952687151938	2.23836917946576e-05	0.000671589216592087
DDX46	7.78406855334387	-0.0793897292584577	2.23877783752196e-05	0.000671589216592087
SPATA2L	8.00725446698835	0.0752953920110893	2.24032608996981e-05	0.000671589216592087
HIST2H2AC	10.2287418418624	0.0969237296910661	2.24637018754277e-05	0.000671589216592087
VPS35	8.86976806830929	-0.110049126961741	2.25990487099695e-05	0.000671649899273981
FLII	8.81432026958586	0.0653389180064187	2.26006609436945e-05	0.000671649899273981
ABCB1	5.80005802942296	-0.111435558055105	2.27607972987625e-05	0.000672933332432286
GNA15	8.92196652368697	0.0748343190569225	2.27892922065391e-05	0.000672933332432286
ARHGEF11	6.33466467066926	0.0906751334701125	2.28466285114959e-05	0.000672933332432286
LOC650116	6.70905421167624	0.106558859267768	2.29324004604241e-05	0.000673467185747393
LOC729009	12.3304008748308	0.119067438737353	2.31358641624709e-05	0.000677444045249621
FNBP1	11.6511289412116	-0.0457687557720403	2.32052434504377e-05	0.000677482951680562
LOC641922	5.98054547691022	0.130014840096208	2.33061047181745e-05	0.000678438067452288
LOC728139	11.2442239797976	-0.0928575706676151	2.36000284590251e-05	0.000682888144554127
FHOD1	8.24068801183607	0.0783570548644841	2.36080968570083e-05	0.000682888144554127
SNRK	10.4001485413005	-0.0732442132344746	2.36647568866385e-05	0.000682888144554127
NUP153	7.34125845662867	-0.153025524297256	2.4319317352181e-05	0.000698835706134797
JMJD2C	5.45538225336751	-0.101143492777192	2.43706399949064e-05	0.000698835706134797
ARMCX3	5.47750534144375	-0.0873199570939889	2.44279886533585e-05	0.000698835706134797
PAFAH1B1	9.82219719839322	-0.0654713369598769	2.45405300762063e-05	0.000699870508004782
CNOT6	7.73013178869854	-0.0760577972369085	2.46047590521061e-05	0.000699870508004782
TMEM91	11.0564331371663	0.0915108004906939	2.47533236497238e-05	0.000702090383828084
S1PR1	8.27816534130758	-0.140671232231744	2.50195770121612e-05	0.000705750993016062
RPS6KB1	8.78703926183809	-0.0463622609805231	2.50241642710962e-05	0.000705750993016062
LPXN	10.7412710599819	-0.0729698888033286	2.52011457610557e-05	0.000707237391266241
MED10	9.0664970959479	-0.0701770896298276	2.52189468073208e-05	0.000707237391266241
ACSS2	8.11930376373203	0.0483834333552457	2.55497266544859e-05	0.000714501066131399
NANS	7.62069456615674	0.0760771859325502	2.57170249439254e-05	0.000715221811807912
CSNK2A2	7.65964879400227	-0.060241379678845	2.5719182263619e-05	0.000715221811807912
TMEM63B	7.77641250541163	0.18740203729241	2.59072110154881e-05	0.000718443855552099
TSPAN9	9.02104883657606	0.15381168591346	2.6098181076755e-05	0.000719523904942055
MFNG	11.0681206996666	-0.0457366957424917	2.61418890409725e-05	0.000719523904942055
C12orf41	9.06879573834938	-0.0640465060300602	2.61629780453271e-05	0.000719523904942055
HINT1	11.0992341039348	-0.0925301138922664	2.62385312621154e-05	0.000719613856135587
RENBP	8.68910324954428	0.104812471884974	2.63764496778022e-05	0.000721409032335222
TBC1D10B	8.04629141712112	0.102176678862575	2.6790677628102e-05	0.000730730870640914
RCN2	7.69192603649912	-0.102913054564015	2.70969740454268e-05	0.00073706591981481
GIMAP6	9.53790943474034	-0.0957974552915948	2.72998590586528e-05	0.000740561212221128
TMEM42	7.85849123397533	-0.0571011380234344	2.75231508058756e-05	0.000743998919504008
HERPUD1	9.29439415540397	-0.0916715642000105	2.76030588119058e-05	0.000743998919504008
PRKRIR	9.75200657628591	-0.0668724238099745	2.76507813448271e-05	0.000743998919504008
ARRB2	7.62375568462753	0.0716376246367302	2.78360259608803e-05	0.00074696446911627
FAIM3	10.7577044450959	-0.088948511500192	2.80797276149928e-05	0.000750112803623244
MKI67IP	8.40846000603352	-0.102887348911417	2.81040422266494e-05	0.000750112803623244
SBDSP	5.98257223630405	-0.0987845110609866	2.84472228600583e-05	0.000757242348742532
STK39	8.93146457883476	-0.0760549872863094	2.86424049280313e-05	0.000760293874574648
TSHZ1	7.23808141621148	-0.119834077993331	2.87528407511423e-05	0.000760293874574648
USP11	7.27400095708297	-0.0634885138957542	2.87909649480482e-05	0.000760293874574648
NADSYN1	8.62025506899794	0.0703514147027445	2.92368891261522e-05	0.000766483740014187
MTF1	9.35415885241114	0.0689505377622425	2.9243997789831e-05	0.000766483740014187
FAM172A	6.47125372583605	-0.095836592661972	2.92563351133742e-05	0.000766483740014187
LOC653888	11.2459436694616	0.0645122407301827	2.95887385376695e-05	0.000771334754885118
SYPL1	8.18287380965597	-0.0688526926835342	2.98135075064448e-05	0.000771334754885118
MFN2	8.81666319243448	0.110545546729384	2.98432769680321e-05	0.000771334754885118
HECTD1	8.65991223172221	-0.10197643755604	2.98942827807907e-05	0.000771334754885118
HPS5	6.89571463076151	-0.0866639278984218	2.99433436305794e-05	0.000771334754885118
LST1	11.1186830152033	0.0696746933119004	2.99764202365487e-05	0.000771334754885118
TP53I3	5.44115839773283	0.066269547755815	3.00931137924849e-05	0.000771334754885118
LGALS9	7.63075320317959	0.114596685133591	3.01257200751269e-05	0.000771334754885118
LOC649553	7.36681980984684	-0.0770118766265323	3.03687178089624e-05	0.000771334754885118
PPAT	6.61794847784504	-0.0854959367127198	3.0376735377657e-05	0.000771334754885118
MYO5A	7.9336259140332	0.0716796922188422	3.04012292038968e-05	0.000771334754885118
RYK	6.62360751448809	-0.0705313445938047	3.04087684673462e-05	0.000771334754885118
ARAF	9.72340590680249	0.0565666109809123	3.0448705219163e-05	0.000771334754885118
NCF1B	8.36834379216161	0.118702311279864	3.17330994663174e-05	0.000801831091244531
GRN	11.0551191223407	0.0769212498296978	3.18593397398857e-05	0.000802982899368291
TAF4	8.17793492639115	-0.076886844279714	3.2283683406403e-05	0.000811623315906721
LOC402562	5.18637053239425	-0.088056432951994	3.25118118689494e-05	0.000813169819639729
PIGP	6.44507973194437	-0.118670290253687	3.25577014167249e-05	0.000813169819639729
PLXDC2	9.41782138092154	0.0936745928635347	3.25902375755195e-05	0.000813169819639729
TMEM131	10.144647995402	-0.0631012614739147	3.28677497090172e-05	0.000816158125822942
HSD17B4	8.77602276957701	-0.0834085962038871	3.29507604377944e-05	0.000816158125822942
IFI27L2	9.15017309331766	0.0720029072254558	3.30127598092042e-05	0.000816158125822942
SLC4A7	6.9454154715007	-0.0573207979340299	3.3093484685146e-05	0.000816158125822942
MTERFD1	7.29128583319572	-0.0843269483848512	3.31199027618592e-05	0.000816158125822942
TBC1D4	7.17480365722473	-0.0902760935135728	3.35155077231578e-05	0.000823867555966228
PVRIG	9.45509102197796	-0.0833403400693381	3.36313328209467e-05	0.000824678488516702
NOLC1	5.44321729726826	-0.103823549564233	3.37897357626334e-05	0.000826526927993803
MDH1	9.99502929315942	-0.094983657504921	3.42308708459913e-05	0.000833343320841726
DOCK5	7.51958185020414	0.102509573677191	3.42358130353397e-05	0.000833343320841726
HIST2H2AB	5.7495262942415	0.122652237137418	3.43760533659336e-05	0.000834716078608717
USP34	7.80283275019549	-0.110689765615536	3.45301231747702e-05	0.000836417145326348
EXOSC3	8.41437184127043	-0.0713836801401624	3.46742119113274e-05	0.000837868771487077
LARP7	7.84046391049793	-0.0905008973120214	3.47862426518603e-05	0.000838042487715917
LCMT2	6.26265552466694	-0.113886440553872	3.48497572680862e-05	0.000838042487715917
CD96	9.66210024849806	-0.0828773367533623	3.49916321869558e-05	0.00083942659565321
FAM49A	8.20045705586063	0.0684019468333092	3.51423777227624e-05	0.000841016338041827
TREML1	8.03804574038833	0.159521198068734	3.5733010988673e-05	0.000851384471266465
EGR1	7.35777554658782	0.0735812644344221	3.57466530749327e-05	0.000851384471266465
KDM6B	7.80640248850924	0.0998011012681557	3.58777983372616e-05	0.000852468583063564
WASF2	10.5617924859421	0.0948782278093991	3.62601007164801e-05	0.00085869934239944
ETS1	11.8050344196678	-0.0927088427397594	3.63125380816551e-05	0.00085869934239944
RPL13A	13.0523688926672	-0.0875500205270046	3.66021346892899e-05	0.000862238057820769
SLC25A3	9.25793280165053	-0.0541101091304713	3.66353997236157e-05	0.000862238057820769
AGTRAP	8.85363794057076	0.0823579756995751	3.6803179753885e-05	0.000863947539289694
C1orf59	9.46585538472974	-0.0531176351826355	3.69997768469004e-05	0.000863947539289694
SH2B2	6.46953929073611	0.110253802269541	3.70793267002292e-05	0.000863947539289694
LOC647081	6.2465388587532	-0.140696957190995	3.70977579242019e-05	0.000863947539289694
MRPL22	8.16823612064574	-0.0757167475937082	3.71419345238228e-05	0.000863947539289694
HLTF	5.82277931262014	-0.0718376937255948	3.72867396219222e-05	0.000865294092622542
LOC644315	8.6695657508457	-0.0839245568753297	3.7563199566965e-05	0.000869628704100018
AP3M1	8.226648438731	-0.0712964438795286	3.77574544604051e-05	0.000869628704100018
FAM102A	7.23377374587615	-0.0676937955659201	3.78175792953786e-05	0.000869628704100018
DET1	5.9779222292409	-0.079837043658095	3.79099050083713e-05	0.000869628704100018
NR2C2AP	7.82125536877823	-0.0630230617365229	3.79102784882561e-05	0.000869628704100018
HNRNPM	10.3518286516195	-0.0535218767691772	3.81043322167065e-05	0.000872070747676424
CDR2	8.55499858231208	-0.087028500844748	3.83544472310938e-05	0.000875781687123915
POLR2B	8.45881185930184	-0.0964917887968412	3.84661410062389e-05	0.000876322178579515
PPWD1	7.12746022861113	-0.145434430639714	3.93802507183577e-05	0.000895098825449209
CCDC16	8.88182269785629	-0.0475985693598444	3.98693182634719e-05	0.000904150882066791
SET	10.6028617528968	-0.0760858451306474	3.99700725834717e-05	0.000904375693286472
APIP	6.46581896349573	-0.103169976384493	4.0069040474573e-05	0.000904559156296447
IARS2	8.61475535349413	-0.113201154431738	4.07636076605996e-05	0.000916858454505597
USO1	9.20488602771476	-0.0869607315167595	4.07980493831754e-05	0.000916858454505597
C9orf5	8.43419506344818	-0.073710491601101	4.14031827528675e-05	0.000928362049038539
SLFN5	6.46404486653498	-0.168891877968167	4.16100200156394e-05	0.000930903224601138
DBN1	7.31870907278394	0.0991752935162119	4.23951533153811e-05	0.000946341689019437
C17orf95	6.41422833256124	-0.0844895249134943	4.26325877139229e-05	0.000947130629463188
ZFP161	8.1703257454042	-0.0548864936136462	4.26462617403214e-05	0.000947130629463188
CTDSPL2	6.83392366859351	-0.0861796895495067	4.2766135792164e-05	0.000947130629463188
GNB2	8.6218610694888	0.0915259706319655	4.28110396260963e-05	0.000947130629463188
EPN1	11.1568059634298	0.0568240876809021	4.30823656455464e-05	0.000951019936783695
INTS9	8.97986666676074	-0.0451107699328533	4.323689262714e-05	0.000952319463295414
RAB8A	11.0523642494747	0.0445804569912955	4.42559152229748e-05	0.000972325192869411
TMEM180	6.51522226160652	0.0879560261309523	4.43574428697877e-05	0.000972325192869411
AOAH	10.0025912447441	0.0813732387475699	4.44381851533674e-05	0.000972325192869411
EIF4G2	9.89983832229437	-0.0867888331032695	4.4578587620571e-05	0.000973258225712898
TMCO1	10.3767304240901	-0.0524947699340728	4.47705728998092e-05	0.000975310888338579
CYP4V2	8.1236219021671	-0.0960077145810437	4.5266339685258e-05	0.000982514479204964
SON	6.71508494124871	-0.0581732430182701	4.52986254417969e-05	0.000982514479204964
AUH	6.30933037958268	-0.0988909225469599	4.54456893479228e-05	0.000983561418741284
LYRM2	8.05423887128052	-0.0984844140816754	4.56342138295211e-05	0.000985499183111837
MTMR14	8.87283330548758	0.0436745941797421	4.63473459207347e-05	0.000998317891072276
CLEC4D	7.43036556594091	0.140748551500412	4.6457925977066e-05	0.000998317891072276
IRF2BP2	7.75317041309848	-0.0823880198456924	4.65286244944759e-05	0.000998317891072276
VAMP5	9.73471429711865	0.083376143788513	4.66909807678433e-05	0.000999646994683821
LOC100128266	8.77835535189049	-0.103869367366591	4.68016443161982e-05	0.000999866035353402
PPIA	6.39115186316452	-0.122068607909739	4.69236251877078e-05	0.00100032540246586
TRAPPC2P1	5.96826987152548	-0.125623934616153	4.71174607852834e-05	0.00100231134399946
NMT2	6.86390629126325	-0.0873669994968735	4.73458207658533e-05	0.00100502167448152
SEL1L3	9.23424162339729	-0.0873185602900738	4.76416586789512e-05	0.00100708214044953
B3GNT8	7.69331786124734	0.114480551942611	4.76452028658034e-05	0.00100708214044953
ATP5F1	9.57468530764617	-0.124049686585167	4.8759270562759e-05	0.00102657033631137
RNFT1	5.54989437354116	-0.109951232645357	4.88579091934669e-05	0.00102657033631137
HIVEP1	5.67313505886953	-0.112017059587063	4.88765374263821e-05	0.00102657033631137
C9orf16	7.20058704806515	0.0900933756034878	4.90798705634801e-05	0.00102749718374971
RALGAPA1	6.90070152186557	-0.0881563830431294	4.91270823208925e-05	0.00102749718374971
NLRC4	7.54491090275976	0.093190719316655	4.93964778431284e-05	0.0010309657200713
MKRN2	8.01650866127103	-0.0828882836604798	4.96531439987917e-05	0.00103415462184106
LEPROTL1	10.274980324267	-0.0769961498603681	4.98116361115651e-05	0.00103528975019984
C14orf167	6.47360273189918	-0.107206152457839	5.02259580964845e-05	0.00104172626360194
LOC440280	8.10547253749546	-0.118244446317105	5.04358034972266e-05	0.00104390382425216
LOC644482	6.17301530263352	0.0990132953319181	5.1388527488982e-05	0.00105919369974693
TMCC3	7.77164267247221	0.134000709406878	5.14444392856217e-05	0.00105919369974693
LOC100131323	5.2489065744716	-0.0682725396908653	5.14937036791561e-05	0.00105919369974693
LOC100130633	7.22749966770764	-0.116335599150448	5.16798837515644e-05	0.00105928579150536
C13orf37	6.29066984170806	-0.125933022055536	5.17109832071376e-05	0.00105928579150536
EXOC2	6.99531300777927	-0.0756804400411291	5.22996234085104e-05	0.00106914404521872
HSPA8	12.1938667161116	-0.069071024482638	5.24091951870286e-05	0.00106918852615761
PRNP	9.01664117736582	-0.121166146023553	5.29975403758822e-05	0.00107898020264565
KIF21A	6.79490049326179	-0.100582814417244	5.32685670721211e-05	0.0010809417293325
ITFG3	7.77230645023514	0.0895376966705777	5.33743947016968e-05	0.0010809417293325
KLHL18	7.12429058731839	0.0612695384545306	5.3419616358559e-05	0.0010809417293325
CBR4	6.83864152307192	-0.107378949658742	5.36511597882685e-05	0.00108342490924591
RAD51C	6.10213029408749	-0.0922076449768079	5.40507539287714e-05	0.00108730419382851
TMEM208	7.57972649740254	0.0755571006383116	5.40616928938253e-05	0.00108730419382851
EXOSC4	7.17542325258453	0.0901955364297684	5.42381541479816e-05	0.00108785101454738
FAM3C	5.09594120751275	-0.0952765823301015	5.43074222213536e-05	0.00108785101454738
FAM100B	9.07721639722409	0.0795010898814911	5.45353312424912e-05	0.00108976705843966
PLRG1	9.05722441868031	-0.0548327161392047	5.46220003312299e-05	0.00108976705843966
MTX1	8.39347328202254	0.0640141154520003	5.51172818646414e-05	0.00109744915541464
PAICS	8.12742374923897	-0.0825757216771427	5.53870298374732e-05	0.00110061891330741
HIST2H2AA3	10.447492089065	0.104206053640656	5.58222456879652e-05	0.00110532469644767
THOC3	6.18730440224608	-0.122537343557099	5.5899659295491e-05	0.00110532469644767
NUDT21	5.87191711639172	-0.0902020197847927	5.59569183554766e-05	0.00110532469644767
NGDN	6.8949638378059	-0.0800182843727124	5.64387719945078e-05	0.00110963461638819
C1orf55	7.22068424761288	-0.146345145195656	5.67065906905636e-05	0.00110963461638819
TGFBR2	9.24910406919553	-0.0772264531210543	5.69952418385596e-05	0.00110963461638819
LOC652615	5.56396185614543	-0.104922231126009	5.70076871141535e-05	0.00110963461638819
FAM190B	7.65070125997871	-0.14442654930043	5.70682003435271e-05	0.00110963461638819
AKAP8L	7.9572970804273	0.113002480217165	5.70943981089375e-05	0.00110963461638819
TBL1XR1	6.40052222834832	-0.11932470944433	5.71581662326906e-05	0.00110963461638819
NRGN	12.056442731605	0.140765576040114	5.72415813108786e-05	0.00110963461638819
XRN2	8.68562695713222	-0.105300511523949	5.72705616779672e-05	0.00110963461638819
SLC44A2	12.0232468390932	0.0508759314537445	5.72896929554674e-05	0.00110963461638819
PIGY	9.74811676968564	-0.103675522681507	5.83162760275341e-05	0.00112732509515359
PROS1	8.02721262984368	0.177080435742238	5.8817978399118e-05	0.00113429539001221
ZNF341	7.02885543675406	0.0687705132448047	5.89522880507241e-05	0.00113429539001221
CUL2	8.61211639328632	-0.0538074537784171	5.90186547082823e-05	0.00113429539001221
SPOCD1	7.26543768650488	0.172472086493075	5.927600630904e-05	0.00113704642928067
LOC374443	5.79918646455955	-0.11397396723968	5.9618711611003e-05	0.0011414210139886
ECD	6.40321592884703	-0.0665579873735005	5.98339455292081e-05	0.0011433430058231
E2F5	5.84125308591941	-0.116501731266749	5.99779337439568e-05	0.00114389883602366
PPPDE1	7.89207971447117	-0.0732051573680066	6.07690841741815e-05	0.00115677161527899
CXCR7	6.23414979421478	-0.116320382282179	6.09266255955232e-05	0.00115755719696721
IRAK3	8.50631824291177	0.0914829745784627	6.13355224845854e-05	0.00116310624268847
LOC646630	11.7717354770298	-0.0527982611635992	6.2051470455283e-05	0.0011730577240278
CD47	8.1898773851529	-0.102921768352174	6.20959645887185e-05	0.0011730577240278
C5orf22	5.43336558954544	-0.0878498378398311	6.23839564396053e-05	0.00117626618718291
SLC16A10	5.28645208416122	-0.110546611961789	6.28408397310369e-05	0.00118124831622282
DCTN4	7.76219494521153	0.080371750757031	6.28854902668859e-05	0.00118124831622282
DHX15	9.76440994905803	-0.0704102474729554	6.35589192074308e-05	0.00118959988475314
TINP1	10.8392462702661	-0.0967225282507822	6.35811375188125e-05	0.00118959988475314
